dates,ffr_surprise,nfp_surprise,EarningsToPrice
19940421,-3,0,0.0489640154373558
19940422,4,0,0.0489640154373558
19940425,1,0,0.0489640154373558
19940426,1,0,0.0489640154373558
19940428,2,0,0.0489640154373558
19940429,1,0,0.0489640154373558
19940502,2,0,0.0526351094515126
19940503,2,0,0.0526351094515126
19940504,0,0,0.0526351094515126
19940505,0,0,0.0526351094515126
19940506,13,92,0.0526351094515126
19940509,7,0,0.0526351094515126
19940510,-6,0,0.0526351094515126
19940511,1,0,0.0526351094515126
19940512,-7,0,0.0526351094515126
19940513,-6,0,0.0526351094515126
19940516,-1,0,0.0526351094515126
19940517,5,0,0.0526351094515126
19940518,0,0,0.0526351094515126
19940519,-8.346153846,0,0.0526351094515126
19940520,2.384615385,0,0.0526351094515126
19940523,5.961538462,0,0.0526351094515126
19940524,-1.192307692,0,0.0526351094515126
19940525,0,0,0.0526351094515126
19940526,-3.576923077,0,0.0526351094515126
19940527,3.576923077,0,0.0526351094515126
19940531,1.192307692,0,0.0526351094515126
19940601,-1.192307692,0,0.054047460634287
19940602,-2.384615385,0,0.054047460634287
19940603,-5.961538462,-84,0.054047460634287
19940606,-5.961538462,0,0.054047460634287
19940607,1.192307692,0,0.054047460634287
19940608,-2.384615385,0,0.054047460634287
19940609,-1.192307692,0,0.054047460634287
19940610,0,0,0.054047460634287
19940613,2.384615385,0,0.054047460634287
19940614,-3.576923077,0,0.054047460634287
19940615,1.192307692,0,0.054047460634287
19940616,-1.192307692,0,0.054047460634287
19940617,1.192307692,0,0.054047460634287
19940620,2.384615385,0,0.054047460634287
19940621,4.769230769,0,0.054047460634287
19940622,-1.192307692,0,0.054047460634287
19940623,-2.384615385,0,0.054047460634287
19940624,3.576923077,0,0.054047460634287
19940627,0,0,0.054047460634287
19940628,4.769230769,0,0.054047460634287
19940629,-2.384615385,0,0.054047460634287
19940630,4.769230769,0,0.054047460634287
19940701,0.516666667,0,0.0554053162720137
19940705,-4.729487179,0,0.0554053162720137
19940706,-7.829487179,0,0.0554053162720137
19940707,0,0,0.0554053162720137
19940708,13.5625,137,0.0554053162720137
19940711,0,0,0.0554053162720137
19940712,-3.875,0,0.0554053162720137
19940713,-1.9375,0,0.0554053162720137
19940714,-17.4375,0,0.0554053162720137
19940715,-9.6875,0,0.0554053162720137
19940718,-7.75,0,0.0554053162720137
19940719,-9.6875,0,0.0554053162720137
19940720,7.75,0,0.0554053162720137
19940721,1.9375,0,0.0554053162720137
19940722,3.875,0,0.0554053162720137
19940725,-1.9375,0,0.0554053162720137
19940726,0,0,0.0554053162720137
19940727,1.9375,0,0.0554053162720137
19940728,-3.875,0,0.0554053162720137
19940729,-17.4375,0,0.0554053162720137
19940801,1.35625,0,0.0573992024811697
19940802,-1.679166667,0,0.0573992024811697
19940803,-3.875,0,0.0573992024811697
19940804,3.68125,0,0.0573992024811697
19940805,11.43125,49,0.0573992024811697
19940808,-2.260416667,0,0.0573992024811697
19940809,0.129166667,0,0.0573992024811697
19940810,-5.425,0,0.0573992024811697
19940811,4.06875,0,0.0573992024811697
19940812,2.13125,0,0.0573992024811697
19940815,0.322916667,0,0.0573992024811697
19940816,16.14583333,0,0.0573992024811697
19940817,0,0,0.0573992024811697
19940818,1,0,0.0573992024811697
19940819,0,0,0.0573992024811697
19940822,1,0,0.0573992024811697
19940823,-2,0,0.0573992024811697
19940824,-3,0,0.0573992024811697
19940825,2,0,0.0573992024811697
19940826,-1,0,0.0573992024811697
19940829,0,0,0.0573992024811697
19940830,0,0,0.0573992024811697
19940831,0,0,0.0573992024811697
19940901,-1,0,0.0573410305014648
19940902,-1,-54,0.0573410305014648
19940906,0,0,0.0573410305014648
19940907,0,0,0.0573410305014648
19940908,-1,0,0.0573410305014648
19940909,3,0,0.0573410305014648
19940912,1,0,0.0573410305014648
19940913,-1,0,0.0573410305014648
19940914,-2,0,0.0573410305014648
19940915,-1,0,0.0573410305014648
19940916,6,0,0.0573410305014648
19940919,0,0,0.0573410305014648
19940920,4,0,0.0573410305014648
19940921,9,0,0.0573410305014648
19940922,-4,0,0.0573410305014648
19940923,1,0,0.0573410305014648
19940926,2,0,0.0573410305014648
19940927,-8,0,0.0573410305014648
19940928,0,0,0.0573410305014648
19940929,9.375,0,0.0573410305014648
19940930,1.875,0,0.0573410305014648
19941003,5.625,0,0.0585274970018845
19941004,0,0,0.0585274970018845
19941005,3.75,0,0.0585274970018845
19941006,0,0,0.0585274970018845
19941007,-11.25,-11,0.0585274970018845
19941010,-3.75,0,0.0585274970018845
19941011,-7.5,0,0.0585274970018845
19941012,1.875,0,0.0585274970018845
19941013,-7.5,0,0.0585274970018845
19941014,-9.375,0,0.0585274970018845
19941017,0,0,0.0585274970018845
19941018,-1.875,0,0.0585274970018845
19941019,1.875,0,0.0585274970018845
19941020,7.5,0,0.0585274970018845
19941021,0,0,0.0585274970018845
19941024,1.875,0,0.0585274970018845
19941025,-1.875,0,0.0585274970018845
19941026,-1.875,0,0.0585274970018845
19941027,-3.75,0,0.0585274970018845
19941028,-5.625,0,0.0585274970018845
19941031,1.875,0,0.0585274970018845
19941101,3.6875,0,0.0612750910933356
19941102,6.125,0,0.0612750910933356
19941103,2.125,0,0.0612750910933356
19941104,-1.3125,-51,0.0612750910933356
19941107,-3.375,0,0.0612750910933356
19941108,1.5,0,0.0612750910933356
19941109,-5.1875,0,0.0612750910933356
19941110,0.375,0,0.0612750910933356
19941111,4.125,0,0.0612750910933356
19941114,-0.8125,0,0.0612750910933356
19941115,12.5625,0,0.0612750910933356
19941116,0,0,0.0612750910933356
19941117,0,0,0.0612750910933356
19941118,-1,0,0.0612750910933356
19941121,-1,0,0.0612750910933356
19941122,-2,0,0.0612750910933356
19941123,-6,0,0.0612750910933356
19941125,1,0,0.0612750910933356
19941128,5,0,0.0612750910933356
19941129,7,0,0.0612750910933356
19941130,3,0,0.0612750910933356
19941201,4,0,0.0640116266458428
19941202,6,100,0.0640116266458428
19941205,6,0,0.0640116266458428
19941206,-6,0,0.0640116266458428
19941207,-4,0,0.0640116266458428
19941208,1,0,0.0640116266458428
19941209,-2,0,0.0640116266458428
19941212,3,0,0.0640116266458428
19941213,1,0,0.0640116266458428
19941214,-5,0,0.0640116266458428
19941215,-5,0,0.0640116266458428
19941216,0,0,0.0640116266458428
19941219,-3,0,0.0640116266458428
19941220,-11,0,0.0640116266458428
19941221,0,0,0.0640116266458428
19941222,6,0,0.0640116266458428
19941223,1,0,0.0640116266458428
19941227,-3,0,0.0640116266458428
19941228,2,0,0.0640116266458428
19941229,-2,0,0.0640116266458428
19941230,0,0,0.0640116266458428
19950103,-2,0,0.0672246754102682
19950104,-7,0,0.0672246754102682
19950105,0,0,0.0672246754102682
19950106,1,-4,0.0672246754102682
19950109,0,0,0.0672246754102682
19950110,-4,0,0.0672246754102682
19950111,-6,0,0.0672246754102682
19950112,-2,0,0.0672246754102682
19950113,-8,0,0.0672246754102682
19950116,0,0,0.0672246754102682
19950117,1,0,0.0672246754102682
19950118,0,0,0.0672246754102682
19950119,4,0,0.0672246754102682
19950120,-1,0,0.0672246754102682
19950123,-1,0,0.0672246754102682
19950124,1,0,0.0672246754102682
19950125,-5,0,0.0672246754102682
19950126,0,0,0.0672246754102682
19950127,-2,0,0.0672246754102682
19950130,-1,0,0.0672246754102682
19950131,2,0,0.0672246754102682
19950201,7.5,0,0.0671681891456206
19950202,0,0,0.0671681891456206
19950203,-13,-91,0.0671681891456206
19950206,1,0,0.0671681891456206
19950207,-1,0,0.0671681891456206
19950208,-1,0,0.0671681891456206
19950209,2,0,0.0671681891456206
19950210,2,0,0.0671681891456206
19950213,0,0,0.0671681891456206
19950214,-3,0,0.0671681891456206
19950215,-3,0,0.0671681891456206
19950216,-4,0,0.0671681891456206
19950217,1,0,0.0671681891456206
19950221,1,0,0.0671681891456206
19950222,-6,0,0.0671681891456206
19950223,-1,0,0.0671681891456206
19950224,1,0,0.0671681891456206
19950227,-1,0,0.0671681891456206
19950228,1,0,0.0671681891456206
19950301,0,0,0.0661935590969455
19950302,0,0,0.0661935590969455
19950303,2,0,0.0661935590969455
19950306,1,0,0.0661935590969455
19950307,3,0,0.0661935590969455
19950308,-3,0,0.0661935590969455
19950309,-3,0,0.0661935590969455
19950310,0,86,0.0661935590969455
19950313,-2,0,0.0661935590969455
19950314,-1,0,0.0661935590969455
19950315,1,0,0.0661935590969455
19950316,-2,0,0.0661935590969455
19950317,0,0,0.0661935590969455
19950320,0,0,0.0661935590969455
19950321,1,0,0.0661935590969455
19950322,0,0,0.0661935590969455
19950323,0,0,0.0661935590969455
19950324,-1,0,0.0661935590969455
19950327,0,0,0.0661935590969455
19950328,0,0,0.0661935590969455
19950329,0,0,0.0661935590969455
19950330,0,0,0.0661935590969455
19950331,6.888888889,0,0.0661935590969455
19950403,-10,0,0.0660042583392477
19950404,-1,0,0.0660042583392477
19950405,0,0,0.0660042583392477
19950406,-5,0,0.0660042583392477
19950407,0,-22,0.0660042583392477
19950410,0,0,0.0660042583392477
19950411,-3,0,0.0660042583392477
19950412,0,0,0.0660042583392477
19950413,-5,0,0.0660042583392477
19950417,0,0,0.0660042583392477
19950418,0,0,0.0660042583392477
19950419,0,0,0.0660042583392477
19950420,-3,0,0.0660042583392477
19950421,-1,0,0.0660042583392477
19950424,2,0,0.0660042583392477
19950425,0,0,0.0660042583392477
19950426,0,0,0.0660042583392477
19950427,0,0,0.0660042583392477
19950428,1,0,0.0660042583392477
19950501,0,0,0.0653200370144317
19950502,-1,0,0.0653200370144317
19950503,-2,0,0.0653200370144317
19950504,-2,0,0.0653200370144317
19950505,-3,-159,0.0653200370144317
19950508,2,0,0.0653200370144317
19950509,0,0,0.0653200370144317
19950510,0,0,0.0653200370144317
19950511,0,0,0.0653200370144317
19950512,1,0,0.0653200370144317
19950515,1,0,0.0653200370144317
19950516,-2,0,0.0653200370144317
19950517,0,0,0.0653200370144317
19950518,0,0,0.0653200370144317
19950519,-1,0,0.0653200370144317
19950522,1,0,0.0653200370144317
19950523,1,0,0.0653200370144317
19950524,0,0,0.0653200370144317
19950525,0,0,0.0653200370144317
19950526,1.192307692,0,0.0653200370144317
19950530,-1.192307692,0,0.0653200370144317
19950531,1.192307692,0,0.0653200370144317
19950601,-8.346153846,0,0.0645335140604418
19950602,-9.538461538,-274,0.0645335140604418
19950605,4.769230769,0,0.0645335140604418
19950606,3.576923077,0,0.0645335140604418
19950607,4.769230769,0,0.0645335140604418
19950608,3.576923077,0,0.0645335140604418
19950609,1.192307692,0,0.0645335140604418
19950612,-1.192307692,0,0.0645335140604418
19950613,-10.73076923,0,0.0645335140604418
19950614,1.192307692,0,0.0645335140604418
19950615,1.192307692,0,0.0645335140604418
19950616,1.192307692,0,0.0645335140604418
19950619,-1.192307692,0,0.0645335140604418
19950620,1.192307692,0,0.0645335140604418
19950621,0,0,0.0645335140604418
19950622,-4.769230769,0,0.0645335140604418
19950623,1.192307692,0,0.0645335140604418
19950626,3.576923077,0,0.0645335140604418
19950627,0,0,0.0645335140604418
19950628,-1.192307692,0,0.0645335140604418
19950629,8.346153846,0,0.0645335140604418
19950630,-3.576923077,0,0.0645335140604418
19950703,-0.755128205,0,0.0638360990080653
19950705,-8.743589744,0,0.0638360990080653
19950706,-2.424358974,0,0.0638360990080653
19950707,0,90,0.0638360990080653
19950710,0,0,0.0638360990080653
19950711,3.1,0,0.0638360990080653
19950712,-3.1,0,0.0638360990080653
19950713,3.1,0,0.0638360990080653
19950714,3.1,0,0.0638360990080653
19950717,0,0,0.0638360990080653
19950718,0,0,0.0638360990080653
19950719,0,0,0.0638360990080653
19950720,0,0,0.0638360990080653
19950721,3.1,0,0.0638360990080653
19950724,0,0,0.0638360990080653
19950725,-3.1,0,0.0638360990080653
19950726,0,0,0.0638360990080653
19950727,0,0,0.0638360990080653
19950728,-3.1,0,0.0638360990080653
19950731,3.1,0,0.0638360990080653
19950801,2.066666667,0,0.0622207869099521
19950802,-4.753333333,0,0.0622207869099521
19950803,2.686666667,0,0.0622207869099521
19950804,0.31,-70,0.0622207869099521
19950807,2.996666667,0,0.0622207869099521
19950808,0.516666667,0,0.0622207869099521
19950809,0.826666667,0,0.0622207869099521
19950810,0.723333333,0,0.0622207869099521
19950811,0.826666667,0,0.0622207869099521
19950814,-3.203333333,0,0.0622207869099521
19950815,1.55,0,0.0622207869099521
19950816,-1.136666667,0,0.0622207869099521
19950817,-0.103333333,0,0.0622207869099521
19950818,-2.376666667,0,0.0622207869099521
19950821,0.413333333,0,0.0622207869099521
19950822,0.723333333,0,0.0622207869099521
19950823,0,0,0.0622207869099521
19950824,-4,0,0.0622207869099521
19950825,-2,0,0.0622207869099521
19950828,0,0,0.0622207869099521
19950829,3,0,0.0622207869099521
19950830,-1,0,0.0622207869099521
19950831,-1,0,0.0622207869099521
19950901,0,84,0.0624742894958058
19950905,2,0,0.0624742894958058
19950906,0,0,0.0624742894958058
19950907,3,0,0.0624742894958058
19950908,0,0,0.0624742894958058
19950911,1,0,0.0624742894958058
19950912,-2,0,0.0624742894958058
19950913,2,0,0.0624742894958058
19950914,-4,0,0.0624742894958058
19950915,1,0,0.0624742894958058
19950918,2,0,0.0624742894958058
19950919,-2,0,0.0624742894958058
19950920,1,0,0.0624742894958058
19950921,3,0,0.0624742894958058
19950922,0,0,0.0624742894958058
19950925,1,0,0.0624742894958058
19950926,4,0,0.0624742894958058
19950927,0,0,0.0624742894958058
19950928,1.875,0,0.0624742894958058
19950929,-5.625,0,0.0624742894958058
19951002,3.75,0,0.0607840765761874
19951003,-1.875,0,0.0607840765761874
19951004,-1.875,0,0.0607840765761874
19951005,1.875,0,0.0607840765761874
19951006,0,-29,0.0607840765761874
19951009,0,0,0.0607840765761874
19951010,1.875,0,0.0607840765761874
19951011,0,0,0.0607840765761874
19951012,0,0,0.0607840765761874
19951013,0,0,0.0607840765761874
19951016,0,0,0.0607840765761874
19951017,0,0,0.0607840765761874
19951018,1.875,0,0.0607840765761874
19951019,0,0,0.0607840765761874
19951020,1.875,0,0.0607840765761874
19951023,1.875,0,0.0607840765761874
19951024,-1.875,0,0.0607840765761874
19951025,1.875,0,0.0607840765761874
19951026,-1.875,0,0.0607840765761874
19951027,1.875,0,0.0607840765761874
19951030,0,0,0.0607840765761874
19951031,0,0,0.0607840765761874
19951101,-1.9375,0,0.0596536402936938
19951102,0.1875,0,0.0596536402936938
19951103,2.4375,-14,0.0596536402936938
19951106,-0.6875,0,0.0596536402936938
19951107,2.5,0,0.0596536402936938
19951108,-2.0625,0,0.0596536402936938
19951109,0.0625,0,0.0596536402936938
19951110,2.3125,0,0.0596536402936938
19951113,-1.8125,0,0.0596536402936938
19951114,-0.6875,0,0.0596536402936938
19951115,4.4375,0,0.0596536402936938
19951116,0,0,0.0596536402936938
19951117,-2.384615385,0,0.0596536402936938
19951120,-2.384615385,0,0.0596536402936938
19951121,2.384615385,0,0.0596536402936938
19951122,2.384615385,0,0.0596536402936938
19951124,4.769230769,0,0.0596536402936938
19951127,0,0,0.0596536402936938
19951128,0,0,0.0596536402936938
19951129,2.384615385,0,0.0596536402936938
19951130,-2.384615385,0,0.0596536402936938
19951201,3.894871795,0,0.0577077561164005
19951204,-3.497435897,0,0.0577077561164005
19951205,-2.146153846,0,0.0577077561164005
19951206,-0.715384615,0,0.0577077561164005
19951207,1.828205128,0,0.0577077561164005
19951208,1.351282051,6,0.0577077561164005
19951211,-1.033333333,0,0.0577077561164005
19951212,2.861538462,0,0.0577077561164005
19951213,-0.794871795,0,0.0577077561164005
19951214,-0.556410256,0,0.0577077561164005
19951215,-1.430769231,0,0.0577077561164005
19951218,-0.079487179,0,0.0577077561164005
19951219,-10.57179487,0,0.0577077561164005
19951220,0,0,0.0577077561164005
19951221,1,0,0.0577077561164005
19951222,-1,0,0.0577077561164005
19951226,0,0,0.0577077561164005
19951227,-1,0,0.0577077561164005
19951228,-1,0,0.0577077561164005
19951229,0,0,0.0577077561164005
19960102,1,0,0.0552581479733798
19960103,0,0,0.0552581479733798
19960104,0,0,0.0552581479733798
19960105,1,0,0.0552581479733798
19960108,0,0,0.0552581479733798
19960109,0,0,0.0552581479733798
19960110,3,0,0.0552581479733798
19960111,-2,0,0.0552581479733798
19960112,-1,0,0.0552581479733798
19960115,0,0,0.0552581479733798
19960116,-2,0,0.0552581479733798
19960117,0,0,0.0552581479733798
19960118,-2,0,0.0552581479733798
19960119,1,11,0.0552581479733798
19960122,1,0,0.0552581479733798
19960123,0,0,0.0552581479733798
19960124,0,0,0.0552581479733798
19960125,0,0,0.0552581479733798
19960126,-1,0,0.0552581479733798
19960129,0,0,0.0552581479733798
19960130,-3,0,0.0552581479733798
19960131,-7,0,0.0552581479733798
19960201,0,0,0.0553150939097035
19960202,-3,-284,0.0553150939097035
19960205,1,0,0.0553150939097035
19960206,0,0,0.0553150939097035
19960207,0,0,0.0553150939097035
19960208,-1,0,0.0553150939097035
19960209,-1,0,0.0553150939097035
19960212,0,0,0.0553150939097035
19960213,0,0,0.0553150939097035
19960214,1,0,0.0553150939097035
19960215,2,0,0.0553150939097035
19960216,1,0,0.0553150939097035
19960220,7,0,0.0553150939097035
19960221,-2,0,0.0553150939097035
19960222,-1,0,0.0553150939097035
19960223,1,0,0.0553150939097035
19960226,2,0,0.0553150939097035
19960227,1,0,0.0553150939097035
19960228,2,0,0.0553150939097035
19960229,0,0,0.0553150939097035
19960301,-5,0,0.0523652123040921
19960304,1,0,0.0523652123040921
19960305,2,0,0.0523652123040921
19960306,1,0,0.0523652123040921
19960307,0,0,0.0523652123040921
19960308,8,408,0.0523652123040921
19960311,-1,0,0.0523652123040921
19960312,1,0,0.0523652123040921
19960313,-1,0,0.0523652123040921
19960314,0,0,0.0523652123040921
19960315,3,0,0.0523652123040921
19960318,1,0,0.0523652123040921
19960319,0,0,0.0523652123040921
19960320,-1,0,0.0523652123040921
19960321,0,0,0.0523652123040921
19960322,0,0,0.0523652123040921
19960325,0,0,0.0523652123040921
19960326,1,0,0.0523652123040921
19960327,0,0,0.0523652123040921
19960328,2.818181818,0,0.0523652123040921
19960329,-5.636363636,0,0.0523652123040921
19960401,0,0,0.0526063640718933
19960402,0,0,0.0526063640718933
19960403,0,0,0.0526063640718933
19960404,0,0,0.0526063640718933
19960408,1,65,0.0526063640718933
19960409,-1,0,0.0526063640718933
19960410,0,0,0.0526063640718933
19960411,1,0,0.0526063640718933
19960412,-2,0,0.0526063640718933
19960415,-1,0,0.0526063640718933
19960416,0,0,0.0526063640718933
19960417,0,0,0.0526063640718933
19960418,1,0,0.0526063640718933
19960419,-1,0,0.0526063640718933
19960422,0,0,0.0526063640718933
19960423,0,0,0.0526063640718933
19960424,0,0,0.0526063640718933
19960425,0,0,0.0526063640718933
19960426,0,0,0.0526063640718933
19960429,0,0,0.0526063640718933
19960430,1,0,0.0526063640718933
19960501,-1,0,0.0530463402197259
19960502,2,0,0.0530463402197259
19960503,-1,-126,0.0530463402197259
19960506,-1,0,0.0530463402197259
19960507,0,0,0.0530463402197259
19960508,0,0,0.0530463402197259
19960509,0,0,0.0530463402197259
19960510,0,0,0.0530463402197259
19960513,0,0,0.0530463402197259
19960514,0,0,0.0530463402197259
19960515,0,0,0.0530463402197259
19960516,0,0,0.0530463402197259
19960517,0,0,0.0530463402197259
19960520,-1,0,0.0530463402197259
19960521,1,0,0.0530463402197259
19960522,0,0,0.0530463402197259
19960523,0,0,0.0530463402197259
19960524,0,0,0.0530463402197259
19960528,0,0,0.0530463402197259
19960529,3.206896552,0,0.0530463402197259
19960530,-1.068965517,0,0.0530463402197259
19960531,1.068965517,0,0.0530463402197259
19960603,1.068965517,0,0.0523569710993149
19960604,-2.137931034,0,0.0523569710993149
19960605,0,0,0.0523569710993149
19960606,-1.068965517,0,0.0523569710993149
19960607,7.482758621,178,0.0523569710993149
19960610,0,0,0.0523569710993149
19960611,-3.206896552,0,0.0523569710993149
19960612,1.068965517,0,0.0523569710993149
19960613,-1.068965517,0,0.0523569710993149
19960614,-1.068965517,0,0.0523569710993149
19960617,-2.137931034,0,0.0523569710993149
19960618,1.068965517,0,0.0523569710993149
19960619,1.068965517,0,0.0523569710993149
19960620,1.068965517,0,0.0523569710993149
19960621,0,0,0.0523569710993149
19960624,-1.068965517,0,0.0523569710993149
19960625,0,0,0.0523569710993149
19960626,1.068965517,0,0.0523569710993149
19960627,-3.206896552,0,0.0523569710993149
19960628,-3.206896552,0,0.0523569710993149
19960701,-7.482758621,0,0.0522213911742708
19960702,6.805747126,0,0.0522213911742708
19960703,-5.273563218,0,0.0522213911742708
19960705,0,0,0.0522213911742708
19960708,0,0,0.0522213911742708
19960709,-7.75,0,0.0522213911742708
19960710,-7.75,0,0.0522213911742708
19960711,-5.166666667,0,0.0522213911742708
19960712,0,0,0.0522213911742708
19960715,2.583333333,0,0.0522213911742708
19960716,-7.75,0,0.0522213911742708
19960717,2.583333333,0,0.0522213911742708
19960718,-7.75,0,0.0522213911742708
19960719,2.583333333,0,0.0522213911742708
19960722,0,0,0.0522213911742708
19960723,0,0,0.0522213911742708
19960724,0,0,0.0522213911742708
19960725,2.583333333,0,0.0522213911742708
19960726,0,0,0.0522213911742708
19960729,2.583333333,0,0.0522213911742708
19960730,-2.583333333,0,0.0522213911742708
19960731,-2.583333333,0,0.0522213911742708
19960801,-8.955555556,0,0.0547662521154533
19960802,-2.066666667,3,0.0547662521154533
19960805,-0.430555556,0,0.0547662521154533
19960806,-1.291666667,0,0.0547662521154533
19960807,0.258333333,0,0.0547662521154533
19960808,0.861111111,0,0.0547662521154533
19960809,0,0,0.0547662521154533
19960812,-0.602777778,0,0.0547662521154533
19960813,1.808333333,0,0.0547662521154533
19960814,-3.616666667,0,0.0547662521154533
19960815,-1.980555556,0,0.0547662521154533
19960816,-0.430555556,0,0.0547662521154533
19960819,-0.602777778,0,0.0547662521154533
19960820,-2.411111111,0,0.0547662521154533
19960821,0,0,0.0547662521154533
19960822,0,0,0.0547662521154533
19960823,2,0,0.0547662521154533
19960826,3,0,0.0547662521154533
19960827,-2,0,0.0547662521154533
19960828,0,0,0.0547662521154533
19960829,2,0,0.0547662521154533
19960830,3,0,0.0547662521154533
19960903,5,0,0.0537766342729522
19960904,0,0,0.0537766342729522
19960905,-2,0,0.0537766342729522
19960906,-1,12,0.0537766342729522
19960909,-2,0,0.0537766342729522
19960910,1,0,0.0537766342729522
19960911,1,0,0.0537766342729522
19960912,-3,0,0.0537766342729522
19960913,-6,0,0.0537766342729522
19960916,0,0,0.0537766342729522
19960917,4,0,0.0537766342729522
19960918,1,0,0.0537766342729522
19960919,1,0,0.0537766342729522
19960920,0,0,0.0537766342729522
19960923,0,0,0.0537766342729522
19960924,-13,0,0.0537766342729522
19960925,0,0,0.0537766342729522
19960926,-3.333333333,0,0.0537766342729522
19960927,0,0,0.0537766342729522
19960930,0,0,0.0537766342729522
19961001,-1.666666667,0,0.0533428165007112
19961002,-1.666666667,0,0.0533428165007112
19961003,0,0,0.0533428165007112
19961004,-3.333333333,-215,0.0533428165007112
19961007,1.666666667,0,0.0533428165007112
19961008,-1.666666667,0,0.0533428165007112
19961009,1.666666667,0,0.0533428165007112
